date,TARGET_VIX_TERM_STRUCTURE,TARGET_REALIZED_VS_IMPLIED,TARGET_CROSS_ASSET_CORRELATION,TARGET_VOLATILITY_DISPERSION,TARGET_VOL_OF_VOL_RATIO,REALIZED_VOL_30D
2017-08-29,2.42,3.6788488078484303,-0.3644941628744161,-9.533333333333335,8.443589743589744,8.021151192151569
2017-08-30,2.92,3.2415421980778554,-0.3587646531221828,-10.103333333333333,8.814616755793226,7.978457801922145
2017-08-31,3.210000000000001,2.4285328892056004,-0.36077368504041796,-10.18333333333333,8.957507082152974,8.1614671107944
2017-09-01,3.459999999999999,1.9490478113192626,-0.3562346045183775,-10.203333333333331,9.239881539980255,8.180952188680738
2017-09-04,3.459999999999999,1.937998538548456,-0.35141109768692697,-10.203333333333331,9.239881539980255,8.192001461451545
2017-09-05,2.3499999999999996,3.785497735892232,-0.3563591654137747,-10.04,8.394112837285363,8.444502264107768
2017-09-06,2.7699999999999996,3.131810224251005,-0.35068169142246997,-10.083333333333337,8.564918314703354,8.498189775748996
2017-09-07,2.7699999999999996,3.0558955498007805,-0.3372143952230965,-9.779999999999998,8.336796536796538,8.49410445019922
2017-09-08,2.5700000000000003,3.623852562652635,-0.31995424577657183,-9.790000000000001,8.260726072607262,8.496147437347364
2017-09-11,3.129999999999999,1.6696771055980246,-0.2216977841314217,-7.733333333333334,8.728797763280522,9.060322894401976
2017-09-12,2.9800000000000004,1.4971541475790762,-0.11063250149910427,-7.553333333333333,8.732514177693762,9.082845852420924
2017-09-13,2.7300000000000004,1.4164746086547293,0.025289127725107344,-7.293333333333333,8.656190476190476,9.08352539134527
2017-09-14,2.7200000000000006,1.3774329173157547,0.12454657221766226,-7.479999999999999,8.82088122605364,9.062567082684245
2017-09-15,2.790000000000001,1.1080229584565569,0.17647752613738515,-7.313333333333331,8.91150442477876,9.061977041543443
2017-09-18,2.539999999999999,1.0901511893094664,0.21251954600574868,-8.58333333333333,8.91231527093596,9.059848810690534
2017-09-19,2.5500000000000007,1.157407654639396,0.283583386067053,-8.620000000000001,8.960707269155206,9.022592345360604
2017-09-20,2.880000000000001,0.7611351113518534,0.3276231026471915,-9.88,9.295501022494888,9.018864888648146
2017-09-21,2.99,1.7649206032750282,0.3621862419877569,-10.19,9.547052740434331,7.905079396724972
2017-09-22,3.26,1.6852759167569547,0.45653182343449505,-10.336666666666666,9.72784150156413,7.904724083243045
2017-09-25,2.8499999999999996,2.751445873651506,0.4631845566934149,-12.586666666666666,9.441723800195886,7.458554126348495
2017-09-26,2.8499999999999996,2.7161948307669643,0.4582701074326255,-12.24333333333333,9.32251720747296,7.453805169233036
2017-09-27,3.040000000000001,2.348204767028432,0.46483732659209365,-12.146666666666667,9.661600810536981,7.521795232971567
2017-09-28,3.209999999999999,3.7653328018387944,0.48108577712533557,-12.383333333333333,9.853403141361255,5.784667198161206
2017-09-29,2.9800000000000004,3.7512699851080464,0.6430540654179925,-11.526666666666666,9.793901156677181,5.758730014891953
2017-10-02,2.91,3.6450195394715186,0.6654044345879949,-12.676666666666666,9.786243386243388,5.804980460528481
2017-10-03,2.8000000000000007,4.287714880275807,0.6581978646299899,-12.773333333333335,9.630914826498424,5.222285119724193
2017-10-04,2.75,4.594937769719789,0.7173849636117733,-12.709999999999999,9.565939771547248,5.035062230280212
2017-10-05,2.99,4.110932118526639,0.7640191464056268,-13.206666666666665,9.988030467899893,5.07906788147336
2017-10-06,2.789999999999999,4.513098986050558,0.7560072036716411,-12.733333333333336,10.061139896373057,5.136901013949442
2017-10-09,2.4000000000000004,5.111870377746044,0.7422819527245266,-12.576666666666666,9.857696030977735,5.218129622253956
2017-10-10,2.3900000000000006,4.858354731395285,0.7065098802927922,-13.363333333333332,9.655753968253968,5.221645268604715
2017-10-11,2.3900000000000006,4.712868981272862,0.6902058434516445,-13.246666666666664,10.073096446700507,5.137131018727137
2017-10-12,2.3499999999999996,4.8702508613794295,0.687342551406932,-13.160000000000004,9.865792129162461,5.039749138620571
2017-10-13,2.370000000000001,4.576439330766767,0.7197867432117986,-13.049999999999997,10.176899063475547,5.033560669233233
2017-10-16,2.0299999999999994,4.879574039217913,0.7497242256124831,-13.763333333333332,9.853683148335016,5.030425960782087
2017-10-17,1.7400000000000002,5.991248619026461,0.6713863692962071,-13.066666666666665,9.577109602327836,4.31875138097354
2017-10-18,1.8499999999999996,5.781211239112519,0.5825194996988635,-13.396666666666668,9.368421052631579,4.288788760887481
2017-10-19,1.9100000000000001,5.7736204077198305,0.4451688675746061,-13.790000000000003,9.286567164179104,4.27637959228017
2017-10-20,1.879999999999999,5.6385197850113835,0.0111809040289643,-13.146666666666663,9.080240722166499,4.331480214988617
2017-10-23,1.4800000000000004,7.439881297755704,-0.2633503988521179,-13.083333333333332,8.770551038843722,3.6301187022442964
2017-10-24,1.5099999999999998,7.593245587632433,-0.40885161707703155,-12.423333333333332,8.81989247311828,3.5667544123675667
2017-10-25,1.7199999999999989,7.308296156191552,-0.4763967286412305,-12.77666666666667,8.918967052537845,3.921703843808449
2017-10-26,1.629999999999999,7.416997740041612,-0.5270483830154985,-12.159999999999997,8.648672566371681,3.883002259958389
2017-10-27,2.4299999999999997,5.394953772111393,-0.48756991303558844,-13.146666666666668,9.46734693877551,4.405046227888608
2017-10-30,2.0700000000000003,5.927948273611256,-0.5274157145348947,-13.073333333333334,9.065714285714286,4.572051726388744
2017-10-31,2.200000000000001,5.608326743429726,-0.5235687352239251,-13.18,9.038310412573674,4.571673256570274
2017-11-01,2.370000000000001,5.624819837451303,-0.5199354130485614,-13.053333333333331,9.019607843137255,4.575180162548696
2017-11-02,2.75,5.505949364404972,-0.5138591547489263,-13.263333333333332,9.212487411883183,4.4240506355950275
2017-11-03,3.2799999999999994,4.67823350359365,-0.38812325838932343,-11.669999999999998,9.811816192560174,4.461766496406351
2017-11-06,3.17,5.052606532812536,-0.41311070223106433,-10.803333333333333,9.707446808510637,4.347393467187464
2017-11-07,2.869999999999999,5.535842555314587,-0.4186861671400084,-10.61333333333333,9.448938321536906,4.354157444685414
2017-11-08,3.1000000000000014,5.509665241198167,-0.41971818247775666,-10.18666666666667,9.993865030674847,4.270334758801832
2017-11-09,2.6400000000000006,5.999235150967421,-0.32349102895468435,-9.846666666666668,9.411428571428571,4.500764849032579
2017-11-10,2.3200000000000003,6.833921678065496,-0.09277755119651666,-8.706666666666667,9.279007971656334,4.456078321934503
2017-11-13,2.25,7.137932695730423,0.15048047688205912,-8.566666666666666,9.243478260869566,4.362067304269577
2017-11-14,2.34,7.1633203569653086,0.3247548496875146,-8.803333333333331,8.902502157031925,4.426679643034691
2017-11-15,1.5299999999999994,8.36921667638132,0.47371269804779903,-8.570000000000002,8.093678598629094,4.760783323618679
2017-11-16,2.200000000000001,6.7047718826191804,0.5094954933079175,-8.073333333333332,8.516156462585034,5.055228117380819
2017-11-17,2.370000000000001,6.314698989317705,0.5308555714163647,-7.990000000000002,8.496937882764655,5.115301010682295
2017-11-20,2.629999999999999,5.571695532410565,0.5355889038606334,-8.746666666666664,8.8037558685446,5.078304467589436
2017-11-21,2.8200000000000003,4.3796265295731125,0.5302389129691886,-8.989999999999998,9.174717368961973,5.350373470426888
2017-11-22,2.5599999999999987,4.527014694528478,0.5248878414218772,-8.65,8.746963562753036,5.352985305471523
2017-11-23,2.5599999999999987,4.554159692657355,0.5133606572204432,-8.65,8.746963562753036,5.325840307342646
2017-11-24,2.75,4.327477684205148,0.49379810306039523,-9.033333333333333,8.926577042399172,5.342522315794852
2017-11-27,2.700000000000001,4.530997814773249,0.4570646540418772,-10.133333333333335,8.772036474164134,5.33900218522675
2017-11-28,2.24,4.048461308886615,0.43630507543509495,-10.063333333333334,8.547357926221338,5.981538691113385
2017-11-29,2.120000000000001,4.708020390052963,0.43497249056779924,-11.940000000000001,8.371028037383178,5.991979609947037
2017-11-30,1.7599999999999998,4.921423605562379,0.404316839803084,-10.140000000000002,7.973404255319149,6.358576394437621
2017-12-01,1.8499999999999996,5.1290684183316255,0.2949780267993529,-10.663333333333334,8.31408573928259,6.300931581668374
2017-12-04,1.870000000000001,5.517531409489625,0.22222045641888039,-13.010000000000002,8.353595890410958,6.162468590510374
2017-12-05,2.209999999999999,5.025041004689574,0.16896344689919265,-11.043333333333335,8.645189761694617,6.304958995310426
2017-12-06,2.4299999999999997,4.920411487197518,0.149019695588235,-11.213333333333335,8.908348457350273,6.099588512802481
2017-12-07,2.7699999999999996,4.032913777822988,0.19121242061406438,-11.173333333333332,9.432086614173228,6.127086222177012
2017-12-08,2.880000000000001,3.67035388574139,0.21463222077117786,-11.016666666666667,9.591858037578287,5.90964611425861
2017-12-11,2.9399999999999995,3.52334803912221,0.27117325081237637,-6.323333333333332,9.856531049250536,5.81665196087779
2017-12-12,2.5600000000000005,4.1020476538104935,0.2878158745584679,-7.4733333333333345,9.402217741935484,5.817952346189506
2017-12-13,2.3200000000000003,4.346069986531795,0.2922141745632512,-6.280000000000001,9.387033398821218,5.833930013468205
2017-12-14,2.3100000000000005,4.474018882534239,0.28085360036816576,-6.226666666666668,9.158245948522401,6.015981117465762
2017-12-15,2.66,2.9907067264851337,0.3194912127100575,-7.036666666666667,9.787685774946922,6.429293273514866
2017-12-18,2.540000000000001,2.9828293751074355,0.39314870292028914,-8.373333333333337,9.511017838405037,6.547170624892564
2017-12-19,2.4800000000000004,3.367073727859755,0.4345552098855766,-8.576666666666666,9.330009970089732,6.662926272140244
2017-12-20,2.6499999999999986,3.0337980843270618,0.49239923334783503,-8.873333333333333,9.55349794238683,6.686201915672939
2017-12-21,2.7300000000000004,3.0880381177211866,0.5264812936847738,-8.170000000000003,9.585239085239085,6.531961882278813
2017-12-22,2.59,3.3793533781545797,0.519676183806025,-7.756666666666666,9.585858585858587,6.520646621845421
2017-12-25,2.59,3.360617157566651,0.49918670603973464,-7.756666666666666,9.585858585858587,6.5393828424333496
2017-12-26,2.369999999999999,3.75935016746571,0.4586129718789398,-10.036666666666665,9.518048780487804,6.49064983253429
2017-12-27,2.1799999999999997,4.302807911160607,0.33736785584561774,-9.913333333333329,9.272206303724928,6.167192088839394
2017-12-28,2.58,4.349522286634724,0.26098762016188365,-10.316666666666666,9.553045186640471,5.830477713365275
2017-12-29,2.0500000000000007,5.017648747341733,0.17264981039245683,-10.456666666666667,9.1268115942029,6.022351252658266
2018-01-01,2.0500000000000007,4.7428174286631215,0.12032283715926763,-10.456666666666667,9.1268115942029,6.297182571336878
2018-01-02,2.84,3.3181556330798694,0.15853143496737623,-12.723333333333336,9.965199590583419,6.45184436692013
2018-01-03,3.17,2.5372919903693907,0.1826702934749175,-13.016666666666667,10.316939890710383,6.61270800963061
2018-01-04,3.0199999999999996,2.5880025978930954,0.21660419085708485,-12.903333333333334,10.218004338394792,6.631997402106905
2018-01-05,2.84,2.3919283234215207,0.26504432685018553,-12.929999999999994,10.097613882863339,6.82807167657848
2018-01-08,2.630000000000001,2.71729773306276,0.3292401008316927,-13.493333333333332,9.870798319327731,6.8027022669372395
2018-01-09,2.33,3.737438217627787,0.3856964111588941,-13.206666666666665,9.398809523809524,6.342561782372213
2018-01-10,2.539999999999999,3.45621107944973,0.35130752995569164,-13.776666666666664,9.541751527494908,6.36378892055027
2018-01-11,2.2799999999999994,3.616494945067841,0.24901769793813885,-12.976666666666665,9.336032388663966,6.26350505493216
2018-01-12,2.039999999999999,3.7855903283019776,0.19335553510567807,-13.496666666666666,9.076771653543307,6.3744096716980225
2018-01-15,2.039999999999999,3.666619601042494,0.12032350632850045,-13.496666666666666,9.076771653543307,6.493380398957506
2018-01-16,1.5700000000000003,5.182418488801465,0.2784455092715376,-15.100000000000001,9.132933104631217,6.477581511198535
2018-01-17,1.3399999999999999,5.103938577295555,0.35031856390591054,-15.166666666666664,8.602854743912678,6.806061422704445
2018-01-18,1.3599999999999994,5.330776116936614,0.4058117187723477,-14.62,8.484451718494272,6.889223883063386
2018-01-19,1.7699999999999996,4.422497677736999,0.4047777832460948,-14.98,9.014196983141083,6.847502322263001
2018-01-22,1.9600000000000009,3.9656730385992525,0.42949689944637137,-15.033333333333333,9.03717135086129,7.064326961400747
2018-01-23,2.120000000000001,4.037954498405907,0.43905211189053817,-15.85,8.881981981981983,7.062045501594093
2018-01-24,2.0599999999999987,4.4050797435446984,0.4744905143276974,-16.623333333333335,8.698343504795117,7.064920256455302
2018-01-25,2.0999999999999996,4.7475463776303055,0.4679236828565054,-17.549999999999997,8.789291882556132,6.832453622369695
2018-01-26,2.380000000000001,3.960483576644137,0.46678444767580746,-18.263333333333335,8.903429602888087,7.119516423355863
2018-01-29,1.1500000000000004,6.304540950241999,0.39159221160858654,-19.579999999999995,7.948699421965318,7.535459049758001
2018-01-30,1.040000000000001,6.500742185689111,0.35353168842275023,-18.31666666666667,7.672751859364436,8.289257814310888
2018-01-31,1.3600000000000012,5.2776995775880735,0.30525539260332085,-19.436666666666667,8.006646971935007,8.262300422411926
2018-02-01,1.25,5.177578899909877,0.23993539186521368,-17.693333333333328,7.852264291017074,8.292421100090124
2018-02-02,-0.2799999999999976,6.69081076320526,0.2613284121583314,-11.963333333333331,7.250722125938765,10.619189236794739
2018-02-05,-9.190000000000001,21.160800551865147,0.47047236047319174,2.9633333333333383,4.751875669882101,16.159199448134853
2018-02-06,-6.23,13.023624430251303,0.5958359629968841,-0.7733333333333299,5.374249499666444,16.956375569748698
2018-02-07,-4.699999999999999,10.705564031354719,0.6720151844699516,-3.683333333333337,5.734944103858637,17.02443596864528
2018-02-08,-6.130000000000003,13.257559538537404,0.764980826315513,-5.256666666666668,5.397788404064555,20.202440461462597
2018-02-09,-4.139999999999997,8.365267681830868,0.793246733219249,-7.396666666666672,5.756366139022712,20.69473231816913
2018-02-12,-2.75,4.550119816359224,0.8005060488362695,-5.280000000000001,5.4978524014057015,21.059880183640775
2018-02-13,-2.3200000000000003,4.038773795600687,0.793412679255292,-4.670000000000002,5.469763716459752,20.931226204399312
2018-02-14,0.0799999999999983,-1.956644270784107,0.7841260481106573,-6.969999999999999,6.463655244029075,21.21664427078411
2018-02-15,-0.05000000000000071,-2.341342754630645,0.7733830075716606,-7.556666666666668,6.417145844223733,21.471342754630644
2018-02-16,-0.28999999999999915,-1.9191612268044587,0.7663421377525685,-7.003333333333334,6.228160328879754,21.37916122680446
2018-02-19,-0.28999999999999915,-1.9146595360176981,0.7576850335104307,-7.003333333333334,6.228160328879754,21.3746595360177
2018-02-20,-0.5899999999999999,-0.8409916036957057,0.7518765425864599,-6.356666666666666,5.950485436893203,21.440991603695707
2018-02-21,0.010000000000001563,-1.4765420683149735,0.7488565938844515,-6.233333333333331,6.28021978021978,21.496542068314973
2018-02-22,0.33999999999999986,-2.6696735199597974,0.7445368703255585,-7.4133333333333375,6.248931623931624,21.389673519959796
2018-02-23,1.0100000000000016,-5.335640855058209,0.7409294719729044,-7.510000000000002,6.682231655548818,21.825640855058207
2018-02-26,1.120000000000001,-6.210459167295841,0.7377809626991612,-7.853333333333335,6.815189873417721,22.010459167295842
2018-02-27,0.4299999999999997,-3.7082197031804185,0.7655591504407111,-7.196666666666665,6.428187197417967,22.29821970318042
2018-02-28,0.03999999999999915,-2.465762902238204,0.7696101694652501,-7.036666666666665,6.130982367758186,22.315762902238205
2018-03-01,-1.0499999999999972,-0.13172134683659564,0.7734594025201911,-6.363333333333333,5.702714730752113,22.601721346836595
2018-03-02,0.2699999999999996,-3.027732851225341,0.7602249413513426,-7.426666666666666,5.8591117917304745,22.61773285122534
2018-03-05,0.4800000000000004,-4.0107801116816475,0.7422559929164626,-6.840000000000003,5.8547784303256805,22.740780111681648
2018-03-06,0.879999999999999,-4.387220944891613,0.7245461622264948,-6.689999999999998,5.697712418300654,22.747220944891613
2018-03-07,1.0799999999999983,-4.987422485486562,0.706954178031958,-7.303333333333331,5.601914414414414,22.747422485486563
2018-03-08,1.6400000000000006,-6.261653317176204,0.6773286568800118,-7.370000000000001,5.859733978234583,22.801653317176203
2018-03-09,2.370000000000001,-8.488575751322763,0.6329066977247035,-7.093333333333334,6.810792349726775,23.128575751322764
2018-03-12,2.0200000000000014,-7.28298625156585,0.6217675223100029,-4.346666666666666,6.650190114068441,23.06298625156585
2018-03-13,1.6999999999999993,-6.576070511123497,0.6068389302197702,-5.846666666666668,6.5467889908256875,22.9260705111235
2018-03-14,1.5500000000000007,-5.741887147775664,0.5829445077045453,-4.786666666666665,6.401044689495067,22.971887147775664
2018-03-15,1.620000000000001,-6.381856165855716,0.5572145488352973,-5.18,6.58710066305003,22.971856165855716
2018-03-16,1.9399999999999977,-6.346132633905199,0.5670815779330406,-5.236666666666668,6.739873417721518,22.1461326339052
2018-03-19,0.35999999999999943,0.04502204366553286,0.7308870811013478,-5.56666666666667,5.936908517350158,18.974977956334467
2018-03-20,0.6799999999999997,-0.1167911167042135,0.7924552521262131,-6.073333333333331,5.886263736263737,18.316791116704213
2018-03-21,0.8500000000000014,-0.3994587782521215,0.832891755999555,-7.383333333333336,5.968645016797312,18.25945877825212
2018-03-22,-1.6799999999999997,7.074124340786657,0.8299107923257998,-6.846666666666668,5.360754070265639,16.265875659213343
2018-03-23,-2.080000000000002,7.986617622975277,0.7855719909166442,-8.926666666666666,5.219943707277844,16.883382377024724
2018-03-26,-0.33000000000000185,2.7934844142162163,0.746727125235516,-8.876666666666665,5.377080361388492,18.236515585783785
2018-03-27,-0.5599999999999987,3.601809404365298,0.6870174723729201,-11.266666666666673,5.2715555555555556,18.898190595634702
2018-03-28,-0.5600000000000023,4.432887669366078,0.6983733861962248,-14.169999999999998,4.985570616528203,18.437112330633923
2018-03-29,0.5800000000000018,1.4210973184622624,0.6934858068706926,-12.643333333333338,5.173760640961442,18.548902681537736
2018-03-30,0.5800000000000018,0.9323572099160167,0.6753842076932728,-12.643333333333338,5.173760640961442,19.037642790083982
2018-04-02,-1.0500000000000007,3.571735733204104,0.7073483548984821,-13.7,4.727773073666384,20.048264266795897
2018-04-03,-0.08000000000000185,0.7003014776344685,0.7165151988490774,-13.269999999999996,4.836966824644549,20.399698522365533
2018-04-04,0.360000000000003,-0.5916559220071029,0.7186881221196936,-12.570000000000004,4.757726819541376,20.6516559220071
2018-04-05,0.6699999999999982,-1.8102589582267896,0.7014887120873533,-12.193333333333335,4.868532206969376,20.75025895822679
2018-04-06,-0.28999999999999915,0.3709573472709913,0.6439953957186367,-12.220000000000002,4.588180549092601,21.119042652729007
2018-04-09,-0.5399999999999991,0.9624533533189314,0.5980244965145092,-11.953333333333337,4.604501607717042,20.807546646681068
2018-04-10,-0.07000000000000028,-0.7076076775561795,0.5791093659264004,-11.413333333333338,4.797752808988764,21.17760767755618
2018-04-11,0.13000000000000256,-0.757029552653762,0.5257135425197107,-11.293333333333333,4.941699604743083,20.99702955265376
2018-04-12,0.7900000000000027,-2.2785177990065577,0.451060856376297,-11.189999999999998,5.3044889129259065,20.768517799006556
2018-04-13,1.1400000000000006,-3.32996199092673,0.38035654072825553,-12.29,5.395749569213096,20.73996199092673
2018-04-16,1.2600000000000016,-4.063085661774192,0.29003415186365894,-12.286666666666665,5.629227053140097,20.62308566177419
2018-04-17,1.5500000000000007,-5.592027191094985,0.21907414482767798,-12.626666666666665,5.874754098360656,20.842027191094985
2018-04-18,1.200000000000001,-5.241363804235609,0.1232935102710642,-11.889999999999999,5.9237179487179485,20.84136380423561
2018-04-19,1.1600000000000001,-4.914404071792081,0.043118540080796124,-13.833333333333336,5.976190476190475,20.874404071792082
2018-04-20,0.8399999999999999,-3.4615713978599985,-0.010636350365733356,-14.373333333333331,5.877369668246446,20.341571397859997
2018-04-23,1.0100000000000016,-4.003024661652912,-0.1305853397475016,-14.13666666666667,5.928396572827418,20.343024661652912
2018-04-24,0.21000000000000085,-2.5884360435540756,-0.18246395948418737,-13.46,5.59433962264151,20.608436043554075
2018-04-25,0.39000000000000057,-2.7367406369487064,-0.22724785869200384,-13.296666666666667,5.482062780269058,20.576740636948706
2018-04-26,1.0500000000000007,-4.593920200405666,-0.2695909414945034,-13.076666666666668,5.585591133004926,20.833920200405665
2018-04-27,1.6699999999999982,-5.419322024804515,-0.3007508394181744,-10.36333333333333,5.979883192731992,20.829322024804515
2018-04-30,1.4100000000000001,-4.625789341657342,-0.3293428096457289,-9.690000000000001,5.919648462021343,20.55578934165734
2018-05-01,1.42,-5.076015599923535,-0.3654653845847254,-9.456666666666669,5.8082633957391865,20.566015599923535
2018-05-02,1.290000000000001,-4.690982489939911,-0.3767945133011321,-6.689999999999996,5.872886662492173,20.66098248993991
2018-05-03,1.1300000000000008,-3.3981922485205107,-0.3322943837167722,-6.966666666666663,5.7276729559748425,19.29819224852051
2018-05-04,1.879999999999999,-3.7534104399745267,-0.3140637219531291,-7.073333333333334,5.966147596479351,18.523410439974526
2018-05-07,1.8999999999999986,-2.1178442734122243,-0.35570813801482426,-7.463333333333335,6.149830508474576,16.867844273412224
2018-05-08,1.7699999999999996,-1.2814148207065,-0.340791957617585,-7.186666666666664,6.0842963970088375,15.9914148207065
2018-05-09,2.3599999999999994,-2.7022501022182244,-0.2864279106437048,-8.06333333333333,6.996274217585693,16.122250102218224
2018-05-10,2.01,-2.6541099825221863,-0.20518172380223704,-7.976666666666667,7.030990173847316,15.884109982522187
2018-05-11,2.17,-2.8051772018467336,-0.07542006235389208,-7.8733333333333295,7.11699604743083,15.455177201846734
2018-05-14,1.5999999999999996,-0.8348169163351997,-0.025984426839673485,-7.433333333333334,7.163186388244394,13.7648169163352
2018-05-15,1.1599999999999984,1.027222060868473,0.012178680723855284,-7.049999999999995,6.779220779220779,13.602777939131528
2018-05-16,1.7200000000000006,0.1417769085577678,0.10456685318124388,-7.246666666666668,7.06333830104322,13.278223091442232
2018-05-17,1.5899999999999999,0.2598962832516474,0.252761599630134,-7.606666666666666,6.960536113179449,13.170103716748352
2018-05-18,1.7699999999999996,2.0740025048928246,0.4785238829606464,-7.3966666666666665,7.061102831594635,11.345997495107175
2018-05-21,1.6099999999999994,1.6134168671126812,0.7175938610670469,-7.290000000000001,6.960244648318043,11.466583132887319
2018-05-22,1.6600000000000001,2.6307472354403902,0.7745952404006912,-6.630000000000001,6.843419062027231,10.58925276455961
2018-05-23,1.9000000000000004,2.146228096550189,0.7711064725845942,-6.956666666666665,7.138314785373608,10.433771903449811
2018-05-24,1.9000000000000004,2.280412583284857,0.7815943638588981,-7.533333333333333,7.233838786911413,10.249587416715142
2018-05-25,1.6099999999999994,2.9858628169955868,0.7425789375522871,-6.049999999999999,7.093797276853253,10.234137183004414
2018-05-28,1.6099999999999994,3.1854239730481737,0.699837196477404,-6.049999999999999,7.093797276853253,10.034576026951827
2018-05-29,0.10999999999999943,6.878476172432919,0.7185356892110037,-4.826666666666664,6.3848413631022325,10.141523827567081
2018-05-30,1.0600000000000005,4.12650918133483,0.7245489664660546,-5.513333333333334,6.6318607764390896,10.81349081866517
2018-05-31,0.8999999999999986,4.557202087840016,0.7256510759780931,-4.606666666666666,6.521710952689566,10.872797912159983
2018-06-01,1.8099999999999987,2.473254915194433,0.6441045703378931,-5.45333333333333,6.931649331352154,10.986745084805568
2018-06-04,2.16,1.702500869435104,0.495583315580884,-6.213333333333333,7.129513343799058,11.037499130564896
2018-06-05,2.3200000000000003,2.2233345690949324,0.30897975948267403,-7.056666666666667,7.245161290322581,10.176665430905068
2018-06-06,2.549999999999999,1.2510155228996478,0.14518087703508686,-7.796666666666667,7.570446735395189,10.388984477100353
2018-06-07,2.299999999999999,2.069256808920768,0.1222163497985395,-8.036666666666667,7.525144270403957,10.060743191079233
2018-06-08,2.42,2.1040338198434707,0.1551235887707074,-7.459999999999997,7.675697865353038,10.075966180156529
2018-06-11,2.200000000000001,2.680613741157499,0.1207697122387893,-4.393333333333336,7.65506072874494,9.6693862588425
2018-06-12,2.25,2.6747727831426644,0.10130275484798137,-4.106666666666669,7.756077795786061,9.665227216857335
2018-06-13,1.9800000000000004,3.4836479950286456,0.09449274637828227,-4.423333333333334,7.728748068006183,9.456352004971354
2018-06-14,2.280000000000001,2.7348803323479967,0.13159558387195192,-5.3533333333333335,8.103135313531354,9.385119667652003
2018-06-15,2.4399999999999995,3.1633609515426055,0.14669573812192718,-5.583333333333332,8.485809682804675,8.816639048457395
2018-06-18,2.17,3.460286638049647,0.07963837466488786,-6.83,8.112916328188465,8.849713361950354
2018-06-19,1.8200000000000003,4.380920977340292,0.09823067636596262,-7.130000000000001,7.8,8.969079022659708
2018-06-20,2.0,4.197971822816207,0.0928119840615306,-7.57,7.702111024237687,8.592028177183792
2018-06-21,1.2299999999999986,6.206882622974989,0.11221287873380208,-7.803333333333331,7.33948087431694,8.433117377025011
2018-06-22,1.7300000000000004,5.334462114518381,0.07034890862966148,-7.969999999999999,7.442992011619462,8.435537885481619
2018-06-25,0.19000000000000128,7.975090432580009,-0.03652807409292686,-8.176666666666666,6.59665320253895,9.35490956741999
2018-06-26,0.9500000000000011,6.755935900955512,-0.09201670598996321,-8.72,6.7537688442211055,9.164064099044488
2018-06-27,0.14000000000000057,8.492368089164183,-0.04719883334127332,-9.279999999999998,6.29536571747627,9.417631910835818
2018-06-28,0.6699999999999982,7.246845029619344,-0.04858569794917937,-8.949999999999996,6.461721068249258,9.603154970380658
2018-06-29,1.0500000000000007,6.514055212402951,-0.06607473027789738,-9.133333333333333,6.586078309509012,9.575944787597049
2018-07-02,1.3499999999999996,6.233830940531574,-0.0484837476230439,-10.576666666666666,6.717948717948718,9.366169059468426
2018-07-03,1.2100000000000009,6.708966139201488,-0.02626484170035192,-10.936666666666667,6.722428748451053,9.431033860798513
2018-07-04,1.2100000000000009,6.670249129126118,-0.0280170581679644,-10.936666666666667,6.722428748451053,9.469750870873883
2018-07-05,1.5600000000000005,5.15552224537864,-0.07858098213362094,-12.08,6.895123580494322,9.814477754621361
2018-07-06,2.3400000000000016,3.27183635712262,-0.08357328812739842,-12.153333333333338,7.160807778608826,10.09816364287738
2018-07-09,2.1799999999999997,2.3256907384318843,-0.09200178418337969,-12.266666666666664,7.420015760441292,10.364309261568115
2018-07-10,2.0700000000000003,2.9147519436193363,-0.14677413342166953,-11.806666666666668,7.275316455696202,9.725248056380664
2018-07-11,1.75,4.267463618956809,-0.15408352262322286,-11.863333333333328,7.666911225238445,9.362536381043192
2018-07-12,2.1799999999999997,3.1861489684541517,-0.15294697913774852,-12.136666666666668,8.014308426073132,9.393851031545848
2018-07-13,2.3599999999999994,3.2635405748624855,-0.14157162726890707,-11.803333333333331,8.194581280788178,8.916459425137514
2018-07-16,2.0199999999999996,3.9762530773066036,-0.13353974956163728,-12.343333333333335,7.868277474668745,8.853746922693396
2018-07-17,2.34,3.148209422479857,-0.10560576624377838,-12.10333333333333,8.172470978441128,8.911790577520144
2018-07-18,2.290000000000001,3.4992475892809782,-0.028467301601692804,-12.656666666666672,8.105785123966943,8.600752410719021
2018-07-19,2.1000000000000014,4.183135444420541,0.0034599953174798224,-12.809999999999997,7.8150738150738155,8.686864555579458
2018-07-20,2.2200000000000006,4.2098705326414905,0.036042446989334016,-12.013333333333335,7.990668740279938,8.650129467358509
2018-07-23,2.24,3.9596809454515505,0.049437107749424454,-12.43666666666667,8.085578446909668,8.660319054548449
2018-07-24,2.289999999999999,3.6567782488240628,0.07199355185715718,-12.226666666666667,7.951651893634167,8.753221751175937
2018-07-25,2.2600000000000016,3.2709627548441347,0.11871374418836639,-11.373333333333338,7.664768104149716,9.019037245155864
2018-07-26,2.26,3.074706660830465,0.1601043543450728,-13.726666666666663,7.5502471169686975,9.065293339169536
2018-07-27,1.9700000000000006,3.7441593554712043,0.1934006141068927,-10.806666666666663,7.455871066768996,9.285840644528795
2018-07-30,1.4000000000000004,4.832734144325697,0.19427792484021644,-10.569999999999999,7.111500701262272,9.427265855674303
