date,vix_term_structure_slope,realized_volatility_30d,realized_implied_spread,cross_asset_correlation,volatility_dispersion,vol_of_vol_ratio
2013-02-19,1.6799999999999997,2.8008648583086537e-15,12.309999999999997,0.8147736482218163,-12.515333333333333,5.722989439480098
2013-02-20,0.7300000000000004,2.8008648583086537e-15,14.679999999999996,0.8176556968282885,-10.817333333333337,5.42574931880109
2013-02-21,0.4900000000000002,2.8008648583086537e-15,15.219999999999997,0.8214370507286548,-11.466666666666667,5.3107752956636
2013-02-22,0.8100000000000005,2.8008648583086537e-15,14.169999999999996,0.8212457539510896,-11.967999999999995,5.551164431898377
2013-02-25,-1.0499999999999972,2.8008648583086537e-15,18.989999999999995,0.803328155922852,-9.125333333333337,4.9678778304370725
2013-02-26,0.379999999999999,2.8008648583086537e-15,16.869999999999997,0.796718396388052,-11.859999999999996,5.348547717842323
2013-02-27,0.9299999999999997,2.8008648583086537e-15,14.729999999999997,0.7954698767572965,-12.91266666666667,5.586558044806518
2013-02-28,0.6699999999999999,2.8008648583086537e-15,15.509999999999996,0.7901654029168169,-11.274000000000003,5.581560283687943
2013-03-01,0.9299999999999997,2.8008648583086537e-15,15.359999999999996,0.7914717465324385,-11.76266666666666,5.718098958333333
2013-03-04,1.4100000000000001,2.8008648583086537e-15,14.009999999999996,0.800691941357415,-14.14933333333334,5.872234118486795
2013-03-05,1.4699999999999989,2.8008648583086537e-15,13.479999999999997,0.8149110680770296,-13.54666666666666,5.884272997032641
2013-03-06,1.5,2.8008648583086537e-15,13.529999999999996,0.821127236569025,-12.990666666666671,5.822616407982262
2013-03-07,1.6799999999999997,2.8008648583086537e-15,13.059999999999997,0.8247038990816921,-13.115999999999994,5.908116385911178
2013-03-08,1.9299999999999997,2.8008648583086537e-15,12.589999999999996,0.8250461467119722,-12.519999999999996,6.088165210484512
2013-03-11,2.74,2.8008648583086537e-15,11.559999999999997,0.8323409034263929,-10.545999999999998,6.688581314878892
2013-03-12,2.3100000000000005,2.8008648583086537e-15,12.269999999999996,0.8362178254013338,-10.335333333333331,6.519152404237978
2013-03-13,2.6799999999999997,2.8008648583086537e-15,11.829999999999997,0.8330955965088879,-11.173333333333334,7.1310228233305155
2013-03-14,2.799999999999999,2.8008648583086537e-15,11.299999999999997,0.8311945249110804,-11.577333333333339,7.389380530973451
2013-03-15,2.959999999999999,2.8008648583086537e-15,11.299999999999997,0.8275840261150165,-10.993333333333336,7.585840707964601
2013-03-18,2.030000000000001,2.8008648583086537e-15,13.359999999999996,0.8093473069529128,-11.207999999999998,6.966317365269461
2013-03-19,1.3200000000000003,2.8008648583086537e-15,14.389999999999997,0.7898879622617655,-10.834,6.559416261292564
2013-03-20,2.26,2.8008648583086537e-15,12.669999999999996,0.7702457176425062,-12.671999999999999,7.059984214680347
2013-03-21,1.5399999999999991,2.8008648583086537e-15,13.989999999999997,0.7397207364809266,-11.69666666666666,6.717655468191565
2013-03-22,1.6899999999999995,2.8008648583086537e-15,13.569999999999997,0.7251945271823425,-12.019333333333329,6.763448784082535
2013-03-25,1.5600000000000005,2.8008648583086537e-15,13.739999999999997,0.676896146629327,-12.325999999999995,6.467248908296943
2013-03-26,1.9800000000000004,2.8008648583086537e-15,12.769999999999996,0.6304424191814108,-12.268666666666665,6.667188723570869
2013-03-27,1.7799999999999994,2.8008648583086537e-15,13.149999999999997,0.6140759768540978,-12.218666666666666,6.488212927756654
2013-03-28,1.9400000000000013,2.8008648583086537e-15,12.699999999999996,0.6084786017713365,-13.08733333333333,6.5511811023622055
2013-03-29,1.9400000000000013,2.8008648583086537e-15,12.699999999999996,0.6136794036518911,-13.08733333333333,6.5511811023622055
2013-04-01,1.6999999999999993,2.8008648583086537e-15,13.579999999999997,0.6049644583898763,-15.034666666666668,6.202503681885125
2013-04-02,1.9300000000000015,2.8008648583086537e-15,12.779999999999996,0.6088904918403742,-15.883999999999999,6.298122065727699
2013-04-03,1.2799999999999994,2.8008648583086537e-15,14.209999999999997,0.6063078001171851,-14.767333333333333,5.9978888106966926
2013-04-04,1.4100000000000001,2.8008648583086537e-15,13.889999999999997,0.6106463386127935,-15.705333333333325,5.984161267098632
2013-04-05,1.4600000000000009,2.8008648583086537e-15,13.919999999999996,0.6159239591963749,-16.657333333333334,6.069683908045977
2013-04-08,1.5200000000000014,2.8008648583086537e-15,13.189999999999996,0.6294165945831395,-18.045999999999992,6.225928733889311
2013-04-09,1.620000000000001,2.8008648583086537e-15,12.839999999999996,0.6447244366656774,-17.592666666666663,6.389408099688474
2013-04-10,1.7599999999999998,2.8008648583086537e-15,12.359999999999996,0.6549879468529964,-17.742666666666672,6.694983818770226
2013-04-11,1.9299999999999997,2.8008648583086537e-15,12.239999999999997,0.6574587024779123,-17.810000000000002,6.811274509803922
2013-04-12,1.959999999999999,2.8008648583086537e-15,12.059999999999997,0.6477572712236979,-18.17666666666667,6.83167495854063
2013-04-15,-0.23999999999999844,2.8008648583086537e-15,17.269999999999996,0.7061208543576157,-16.39133333333334,6.057903879559931
2013-04-16,1.1399999999999988,2.8008648583086537e-15,13.959999999999997,0.691928989220412,-18.919333333333327,6.317335243553008
2013-04-17,0.41999999999999815,2.8008648583086537e-15,16.509999999999998,0.726142476297407,-18.779333333333337,6.375529981829194
2013-04-18,-0.03999999999999915,2.8008648583086537e-15,17.559999999999995,0.7560986678760945,-19.424666666666678,6.130410022779044
2013-04-19,1.200000000000001,2.8008648583086537e-15,14.969999999999997,0.7595700285952707,-20.910000000000004,6.3807615230460915
2013-04-22,1.2699999999999996,2.8008648583086537e-15,14.389999999999997,0.7606812555585969,-21.04466666666667,6.317581653926338
2013-04-23,1.3499999999999996,2.8008648583086537e-15,13.479999999999997,0.7573142869025358,-21.83733333333333,6.317507418397626
2013-04-24,1.3600000000000012,2.8008648583086537e-15,13.609999999999996,0.7563097088183467,-17.198,6.244673034533431
2013-04-25,1.3400000000000016,2.8008648583086537e-15,13.619999999999996,0.7566065022869626,-15.801333333333337,6.3061674008810575
2013-04-26,1.2800000000000011,2.8008648583086537e-15,13.609999999999996,0.7585553244206914,-11.377999999999997,6.252020573108009
2013-04-29,1.209999999999999,2.8008648583086537e-15,13.709999999999997,0.7563112084013414,-12.166,6.157549234135667
2013-04-30,1.2599999999999998,2.8008648583086537e-15,13.519999999999996,0.7516738728747564,-12.534000000000006,6.1730769230769225
2013-05-01,1.1199999999999992,2.8008648583086537e-15,14.489999999999997,0.7520694768704189,-12.061333333333328,6.080745341614906
2013-05-02,1.2799999999999994,2.8008648583086537e-15,13.589999999999996,0.7496361841459543,-12.360000000000003,6.1677704194260485
2013-05-03,1.5999999999999996,2.8008648583086537e-15,12.849999999999996,0.7442624043874484,-11.587333333333335,6.296498054474708
2013-05-06,1.6500000000000004,2.8008648583086537e-15,12.659999999999997,0.726390078487932,-12.172666666666665,6.3017377567140604
2013-05-07,1.5199999999999996,2.8008648583086537e-15,12.829999999999997,0.7146629030038775,-11.738666666666662,6.146531566640686
2013-05-08,1.7400000000000002,2.8008648583086537e-15,12.659999999999997,0.7104149099814473,-11.534000000000002,6.304107424960506
2013-05-09,1.6799999999999997,2.8008648583086537e-15,13.129999999999997,0.7055571893163449,-10.90466666666667,6.17974105102818
2013-05-10,2.120000000000001,2.8008648583086537e-15,12.589999999999996,0.7053684082457339,-11.585333333333331,6.389992057188245
2013-05-13,2.5,2.8008648583086537e-15,12.549999999999997,0.7008305497082624,-11.860666666666667,6.410358565737051
2013-05-14,2.210000000000001,2.8008648583086537e-15,12.769999999999996,0.6963642873824959,-11.290666666666667,6.29992169146437
2013-05-15,2.24,2.8008648583086537e-15,12.809999999999997,0.6838495263589538,-12.218000000000002,6.4910226385636225
2013-05-16,2.379999999999999,2.8008648583086537e-15,13.069999999999997,0.6696368530999512,-12.522666666666666,6.465187452180566
2013-05-17,2.7200000000000006,2.8008648583086537e-15,12.449999999999996,0.6640487864341272,-12.376000000000001,6.746987951807229
2013-05-20,2.290000000000001,2.8008648583086537e-15,13.019999999999996,0.6748855878087997,-11.79866666666667,6.529185867895546
2013-05-21,2.41,2.8008648583086537e-15,13.369999999999996,0.670863578950494,-11.244000000000002,6.584891548242334
2013-05-22,2.0,2.8008648583086537e-15,13.819999999999997,0.6687145000391865,-10.700666666666663,6.3842257597684515
2013-05-23,1.9299999999999997,2.8008648583086537e-15,14.069999999999997,0.675945516785837,-11.350000000000001,6.21179815209666
2013-05-24,1.9299999999999997,2.8008648583086537e-15,13.989999999999997,0.6801369803202284,-11.458,5.995711222301644
2013-05-27,1.9299999999999997,2.8008648583086537e-15,13.989999999999997,0.6770858507002205,-11.458,5.995711222301644
2013-05-28,1.3899999999999988,2.8008648583086537e-15,14.479999999999997,0.6747680351135348,-11.035333333333337,5.707872928176796
2013-05-29,1.3199999999999985,2.8008648583086537e-15,14.829999999999997,0.6758720588794186,-10.971333333333332,5.510451786918408
2013-05-30,1.4800000000000022,2.8008648583086537e-15,14.529999999999996,0.6776220502396725,-11.115333333333338,5.520991052993806
2013-05-31,0.8299999999999983,2.8008648583086537e-15,16.299999999999997,0.6674488421577319,-9.587999999999997,5.206748466257669
2013-06-03,0.9399999999999977,2.8008648583086537e-15,16.279999999999998,0.6568959919805963,-10.703333333333333,5.343366093366092
2013-06-04,0.990000000000002,2.8008648583086537e-15,16.269999999999996,0.646506425190238,-10.483999999999998,5.371235402581439
2013-06-05,0.5,2.8008648583086537e-15,17.499999999999996,0.6188312900275242,-10.010000000000002,5.324571428571429
2013-06-06,0.9200000000000017,2.8008648583086537e-15,16.629999999999995,0.5902379515052709,-11.557333333333325,5.526758869512928
2013-06-07,1.5799999999999983,2.8008648583086537e-15,15.139999999999997,0.5636465897938193,-12.310666666666663,5.560766182298546
2013-06-10,1.290000000000001,2.8008648583086537e-15,15.439999999999996,0.547923775315295,-12.076000000000006,5.3717616580310885
2013-06-11,0.8399999999999999,2.8008648583086537e-15,17.069999999999997,0.5142560680369292,-10.48333333333333,5.408318687756297
2013-06-12,0.4800000000000004,2.8008648583086537e-15,18.589999999999996,0.45924290371587423,-9.087333333333333,5.474448628294782
2013-06-13,1.4199999999999982,2.8008648583086537e-15,16.409999999999997,0.43873178470784724,-11.060666666666666,5.794028031687995
2013-06-14,1.1500000000000021,2.8008648583086537e-15,17.149999999999995,0.40071860156547673,-10.193333333333342,5.473469387755102
2013-06-17,1.1899999999999977,2.8008648583086537e-15,16.799999999999997,0.36929975444456187,-10.194000000000003,5.383928571428571
2013-06-18,1.1400000000000006,2.8008648583086537e-15,16.609999999999996,0.31998654694617523,-9.853333333333332,5.417820590006021
2013-06-19,1.1400000000000006,2.8008648583086537e-15,16.639999999999997,0.2679046345650498,-10.159999999999997,5.323918269230769
2013-06-20,-0.14999999999999858,2.8008648583086537e-15,20.489999999999995,0.2779195193475437,-9.591333333333338,4.928257686676428
2013-06-21,0.5899999999999999,2.8008648583086537e-15,18.899999999999995,0.2469548433279021,-12.221333333333337,5.084656084656085
2013-06-24,0.620000000000001,2.8008648583086537e-15,20.109999999999996,0.23870257908643167,-13.415333333333336,5.018896071606166
2013-06-25,1.2000000000000028,2.8008648583086537e-15,18.469999999999995,0.21098753950538437,-13.402666666666672,5.13427179209529
2013-06-26,1.6099999999999994,2.8008648583086537e-15,17.209999999999997,0.1984190585504478,-12.976666666666663,5.273678094131319
2013-06-27,1.6999999999999993,2.8008648583086537e-15,16.859999999999996,0.18825033023385507,-12.88333333333334,5.103795966785291
2013-06-28,1.5300000000000011,2.8008648583086537e-15,16.859999999999996,0.1706017410915333,-13.148,5.1328588374851725
2013-07-01,1.5500000000000007,2.8008648583086537e-15,16.369999999999997,0.14666224332057912,-13.75533333333333,5.185705558949297
2013-07-02,1.5799999999999983,2.8008648583086537e-15,16.439999999999998,0.11812458613499684,-14.265333333333334,5.091240875912408
2013-07-03,1.6099999999999994,2.8008648583086537e-15,16.199999999999996,0.09526338118915235,-15.244000000000003,5.106172839506173
2013-07-04,1.6099999999999994,2.8008648583086537e-15,16.199999999999996,0.07431339585704556,-15.244000000000003,5.106172839506173
2013-07-05,1.9899999999999984,2.8008648583086537e-15,14.889999999999997,0.054458172718238246,-16.534000000000002,5.198791134989926
2013-07-08,1.6300000000000008,2.8008648583086537e-15,14.779999999999996,0.0023339566728258813,-17.095333333333336,5.107577807848443
2013-07-09,1.5600000000000005,2.8008648583086537e-15,14.349999999999996,0.01621675432544077,-16.532000000000004,5.290592334494773
2013-07-10,1.5599999999999987,2.8008648583086537e-15,14.209999999999997,-0.0442050875741175,-16.960666666666665,5.597466572836031
2013-07-11,1.4900000000000002,2.8008648583086537e-15,14.009999999999996,-0.11908886272679617,-16.47066666666666,5.507494646680942
2013-07-12,1.8100000000000005,2.8008648583086537e-15,13.839999999999996,-0.12921264578414907,-17.293333333333333,5.5014450867052025
2013-07-15,1.83,2.8008648583086537e-15,13.789999999999996,-0.12490713004171658,-18.509333333333338,5.527193618564177
2013-07-16,1.5900000000000016,2.8008648583086537e-15,14.419999999999996,-0.12122291942349209,-17.57266666666667,5.606102635228849
2013-07-17,1.7800000000000011,2.8008648583086537e-15,13.779999999999996,-0.12204846817707754,-17.373333333333342,5.5921625544267055
2013-07-18,1.790000000000001,2.8008648583086537e-15,13.769999999999996,-0.12618600422260184,-17.172,5.423384168482208
2013-07-19,2.5,2.8008648583086537e-15,12.539999999999996,-0.1419118281505007,-18.328,5.872408293460926
2013-07-22,2.4000000000000004,2.8008648583086537e-15,12.289999999999996,-0.15085722971514443,-18.237333333333332,5.898291293734744
2013-07-23,2.2200000000000006,2.8008648583086537e-15,12.659999999999997,-0.14183494741407496,-16.844,5.928120063191153
2013-07-24,2.01,2.8008648583086537e-15,13.179999999999996,-0.13871359351945636,-14.270000000000007,5.82701062215478
2013-07-25,2.0299999999999994,2.8008648583086537e-15,12.969999999999997,-0.12820058143850166,-14.649999999999997,5.916730917501927
2013-07-26,2.08,2.8008648583086537e-15,12.719999999999997,-0.11418676454248355,-11.331333333333335,6.017295597484277
2013-07-29,1.7199999999999989,2.8008648583086537e-15,13.389999999999997,-0.08552514346249418,-11.128666666666664,5.724421209858103
2013-07-30,1.5899999999999999,2.8008648583086537e-15,13.389999999999997,-0.0743151957138164,-10.918666666666663,5.552651232262882
2013-07-31,1.4700000000000006,2.8008648583086537e-15,13.449999999999996,-0.08234877678771235,-10.870666666666668,5.433457249070632
2013-08-01,1.6100000000000012,2.8008648583086537e-15,12.939999999999996,-0.06901742487444,-11.031333333333334,5.494590417310665
2013-08-02,2.049999999999999,2.8008648583086537e-15,11.979999999999997,-0.05511599729112643,-11.225999999999996,5.873121869782971
2013-08-05,2.0199999999999996,2.8008648583086537e-15,11.839999999999996,-0.04017991564628482,-11.722666666666658,5.890202702702703
2013-08-06,1.8399999999999999,2.8008648583086537e-15,12.719999999999997,-0.020016685634973223,-11.056666666666663,5.937893081761006
2013-08-07,1.83,2.8008648583086537e-15,12.979999999999997,0.004355339090231719,-11.210000000000004,5.899075500770415
2013-08-08,1.9399999999999995,2.8008648583086537e-15,12.729999999999997,0.03147455043848373,-11.213999999999999,5.9238020424194815
2013-08-09,1.6899999999999995,2.8008648583086537e-15,13.409999999999997,0.03003386051357517,-10.17133333333333,5.766592095451156
2013-08-12,2.3599999999999994,2.8008648583086537e-15,12.809999999999997,0.03991040368075976,-10.647333333333334,6.149102263856362
2013-08-13,2.549999999999999,2.8008648583086537e-15,12.309999999999997,0.04887556865701971,-11.790000000000001,6.412672623883021
2013-08-14,2.200000000000001,2.8008648583086537e-15,13.039999999999996,0.05887587455264052,-11.748000000000005,6.151840490797547
2013-08-15,1.509999999999998,2.8008648583086537e-15,14.729999999999997,0.05731432680451798,-11.30266666666667,5.852681602172437
2013-08-16,1.5700000000000003,2.8008648583086537e-15,14.369999999999996,0.05041456546385155,-11.934000000000006,5.851774530271399
2013-08-19,1.299999999999999,2.8008648583086537e-15,15.099999999999996,0.045693679924582314,-12.049999999999999,5.755629139072847
2013-08-20,1.3999999999999986,2.8008648583086537e-15,14.909999999999997,0.04371482173503636,-11.96,5.974513749161637
2013-08-21,0.8499999999999996,2.8008648583086537e-15,15.939999999999996,0.04919036203105236,-11.382,5.670012547051443
2013-08-22,1.2300000000000004,2.8008648583086537e-15,14.759999999999996,0.051962413595918855,-12.133999999999999,5.726287262872629
2013-08-23,1.5700000000000003,2.8008648583086537e-15,13.979999999999997,0.04874641879516713,-12.002000000000002,5.723891273247496
2013-08-26,1.2200000000000006,2.8008648583086537e-15,14.989999999999997,0.038200845896769337,-11.790666666666668,5.5410273515677115
2013-08-27,0.9100000000000001,2.8008648583086537e-15,16.769999999999996,0.06586456244362822,-11.908000000000005,5.507453786523554
2013-08-28,1.1300000000000026,2.8008648583086537e-15,16.489999999999995,0.09289373057814297,-12.570666666666668,5.546391752577319
2013-08-29,1.0899999999999999,2.8008648583086537e-15,16.809999999999995,0.12021911475724939,-11.717333333333336,5.442593694229625
2013-08-30,1.0399999999999991,2.8008648583086537e-15,17.009999999999998,0.15540732188785136,-11.734000000000002,5.443856554967665
2013-09-02,1.0399999999999991,2.8008648583086537e-15,17.009999999999998,0.19004924568607234,-11.734000000000002,5.443856554967665
2013-09-03,1.0300000000000011,2.8008648583086537e-15,16.609999999999996,0.2323958439637263,-12.552666666666667,5.4581577363034315
2013-09-04,1.42,2.8008648583086537e-15,15.879999999999997,0.2624335579917696,-12.613333333333332,5.55919395465995
2013-09-05,1.370000000000001,2.8008648583086537e-15,15.769999999999996,0.2862944992128087,-12.201333333333334,5.440710209258085
2013-09-06,1.320000000000002,2.8008648583086537e-15,15.849999999999996,0.3243913191661771,-12.061333333333339,5.458044164037855
2013-09-09,1.1999999999999975,2.8008648583086537e-15,15.629999999999997,0.3585861515657834,-12.570666666666666,5.339731285988483
2013-09-10,1.58,2.8008648583086537e-15,14.529999999999996,0.3865381867313637,-12.710666666666667,5.454232622161046
2013-09-11,1.7899999999999991,2.8008648583086537e-15,13.819999999999997,0.43795910737116267,-12.792666666666666,5.672937771345876
2013-09-12,1.5600000000000005,2.8008648583086537e-15,14.289999999999996,0.4386237262126233,-11.834000000000007,5.666200139958013
2013-09-13,1.5399999999999991,2.8008648583086537e-15,14.159999999999997,0.4770222779032052,-11.385333333333339,5.630649717514125
2013-09-16,1.1999999999999993,2.8008648583086537e-15,14.379999999999997,0.52580033987199,-10.978000000000003,5.569541029207232
2013-09-17,1.1300000000000008,2.8008648583086537e-15,14.529999999999996,0.5713959492011503,-11.009333333333336,5.470750172057811
2013-09-18,1.5899999999999999,2.8008648583086537e-15,13.589999999999996,0.6188745981851416,-11.922000000000004,5.493009565857249
2013-09-19,1.8599999999999994,2.8008648583086537e-15,13.159999999999997,0.6589397086190947,-12.068666666666662,5.5638297872340425
2013-09-20,2.200000000000001,2.8008648583086537e-15,13.119999999999996,0.7156626839085347,-12.923333333333337,5.860518292682928
2013-09-23,1.6099999999999994,2.8008648583086537e-15,14.309999999999997,0.7559054371345205,-13.092666666666664,5.419986023759608
2013-09-24,1.5600000000000005,2.8008648583086537e-15,14.079999999999997,0.7959774006748351,-13.09466666666667,5.311079545454546
2013-09-25,1.5500000000000007,2.8008648583086537e-15,14.009999999999996,0.7933966375146956,-13.380666666666672,5.2162740899357605
2013-09-26,1.3499999999999996,2.8008648583086537e-15,14.059999999999997,0.7870388477688051,-13.409333333333334,4.9758179231863435
2013-09-27,0.5799999999999983,2.8008648583086537e-15,15.459999999999997,0.7541706493412682,-12.607333333333333,4.846701164294955
2013-09-30,0.1999999999999993,2.8008648583086537e-15,16.599999999999998,0.7140851002902749,-13.556666666666672,4.919879518072289
2013-10-01,0.5899999999999999,2.8008648583086537e-15,15.539999999999996,0.6940908030163627,-14.212666666666664,4.918275418275419
2013-10-02,0.2099999999999973,2.8008648583086537e-15,16.599999999999998,0.6416422014018509,-13.19266666666666,5.164457831325301
2013-10-03,0.029999999999997584,2.8008648583086537e-15,17.669999999999998,0.5644756200751873,-12.57,5.307866440294284
2013-10-04,0.4700000000000024,2.8008648583086537e-15,16.739999999999995,0.5181925639302198,-13.33466666666667,5.299283154121864
2013-10-07,-0.33999999999999986,2.8008648583086537e-15,19.409999999999997,0.42775249642431745,-12.417999999999996,5.310664605873261
2013-10-08,-0.5,2.8008648583086537e-15,20.339999999999996,0.33827092002249365,-13.065999999999999,5.238446411012783
2013-10-09,-0.3100000000000023,2.8008648583086537e-15,19.599999999999998,0.30480889249838505,-14.822666666666663,5.685204081632653
2013-10-10,0.7300000000000004,2.8008648583086537e-15,16.479999999999997,0.2801859496302448,-16.307333333333343,5.783373786407767
2013-10-11,0.8499999999999996,2.8008648583086537e-15,15.719999999999997,0.27411944045756387,-15.956666666666672,5.779262086513994
2013-10-14,0.8500000000000014,2.8008648583086537e-15,16.069999999999997,0.2750183541578089,-16.337333333333326,5.712507778469197
2013-10-15,-0.25,2.8008648583086537e-15,18.659999999999997,0.2648257839610886,-13.400000000000002,5.539657020364416
2013-10-16,1.5500000000000007,2.8008648583086537e-15,14.709999999999997,0.2670510180660335,-16.35266666666666,5.8259687287559485
2013-10-17,1.959999999999999,2.8008648583086537e-15,13.479999999999997,0.2772751684898568,-16.42133333333333,5.393175074183977
2013-10-18,1.8800000000000008,2.8008648583086537e-15,13.039999999999996,0.29317148181824143,-16.588000000000005,5.63036809815951
2013-10-21,1.9800000000000004,2.8008648583086537e-15,13.159999999999997,0.30322655035106755,-17.735333333333333,5.700607902735562
2013-10-22,1.6899999999999995,2.8008648583086537e-15,13.329999999999997,0.31278565245580103,-17.732666666666667,5.561140285071267
2013-10-23,1.6899999999999995,2.8008648583086537e-15,13.419999999999996,0.3110119629016174,-19.011333333333333,5.397168405365127
2013-10-24,1.700000000000001,2.8008648583086537e-15,13.199999999999996,0.3125767735957282,-19.820000000000004,5.366666666666667
2013-10-25,1.7799999999999994,2.8008648583086537e-15,13.089999999999996,0.32112940791463324,-16.354000000000006,5.349885408708938
2013-10-28,1.5599999999999987,2.8008648583086537e-15,13.309999999999997,0.33408297918030355,-15.87333333333334,5.2712246431254695
2013-10-29,1.6199999999999992,2.8008648583086537e-15,13.409999999999997,0.34282395892114353,-12.312666666666669,5.109619686800895
2013-10-30,1.4800000000000004,2.8008648583086537e-15,13.649999999999997,0.34835531552473503,-12.164,5.095970695970696
2013-10-31,1.5,2.8008648583086537e-15,13.749999999999996,0.3521026061954993,-11.857333333333333,5.050181818181818
2013-11-01,1.7800000000000011,2.8008648583086537e-15,13.279999999999996,0.35917103942176637,-12.210666666666674,5.191265060240964
2013-11-04,1.75,2.8008648583086537e-15,12.929999999999996,0.3657477922797882,-12.577333333333343,5.188708430007734
2013-11-05,1.6500000000000004,2.8008648583086537e-15,13.269999999999996,0.36996770508788135,-12.518666666666661,5.079879427279578
2013-11-06,1.9900000000000002,2.8008648583086537e-15,12.669999999999996,0.3853182553673276,-12.90333333333333,5.320441988950276
2013-11-07,1.4499999999999993,2.8008648583086537e-15,13.909999999999997,0.3928853938486388,-12.169333333333341,5.15744069015097
2013-11-08,1.7300000000000004,2.8008648583086537e-15,12.899999999999997,0.41174905383038124,-12.699333333333326,5.379069767441861
2013-11-11,2.200000000000001,2.8008648583086537e-15,12.529999999999996,0.42927953533873225,-12.306000000000006,5.537909018355946
2013-11-12,2.0600000000000005,2.8008648583086537e-15,12.819999999999997,0.4416236998094337,-11.897333333333329,5.412636505460219
2013-11-13,2.3100000000000005,2.8008648583086537e-15,12.519999999999996,0.454292181160217,-11.975999999999999,5.7004792332268375
2013-11-14,2.5100000000000016,2.8008648583086537e-15,12.369999999999996,0.46781143118049867,-11.40333333333333,5.813257881972514
2013-11-15,2.610000000000001,2.8008648583086537e-15,12.189999999999996,0.48368898135376603,-11.424000000000001,6.036095159967187
2013-11-18,1.83,2.8008648583086537e-15,13.099999999999996,0.49185883937216507,-11.606000000000003,5.729770992366412
2013-11-19,1.8599999999999994,2.8008648583086537e-15,13.389999999999997,0.4846090610367685,-11.256,5.560119492158327
2013-11-20,1.5899999999999999,2.8008648583086537e-15,13.399999999999997,0.48096589374248283,-11.728,5.152985074626866
2013-11-21,1.8599999999999994,2.8008648583086537e-15,12.659999999999997,0.47684322826323844,-11.986666666666672,5.130331753554502
2013-11-22,1.8900000000000006,2.8008648583086537e-15,12.259999999999996,0.47186231567266257,-12.28333333333334,5.201468189233279
2013-11-25,1.6400000000000006,2.8008648583086537e-15,12.789999999999996,0.45691699150873816,-12.208666666666666,5.07271305707584
2013-11-26,1.7400000000000002,2.8008648583086537e-15,12.809999999999997,0.44870811033178426,-12.074000000000003,5.085089773614364
2013-11-27,1.6199999999999992,2.8008648583086537e-15,12.979999999999997,0.453275261651732,-11.642,4.99306625577812
2013-11-28,1.6199999999999992,2.8008648583086537e-15,12.979999999999997,0.4559465902045706,-11.642,4.99306625577812
2013-11-29,1.33,2.8008648583086537e-15,13.699999999999996,0.45784897653201967,-11.662000000000003,4.73065693430657
2013-12-02,0.9599999999999991,2.8008648583086537e-15,14.229999999999997,0.46895211157788846,-12.782666666666668,4.890372452565003
2013-12-03,0.9399999999999995,2.8008648583086537e-15,14.549999999999997,0.5127902388702268,-13.11266666666667,5.031615120274913
2013-12-04,0.870000000000001,2.8008648583086537e-15,14.699999999999996,0.5277563603265379,-13.156666666666666,4.947619047619048
2013-12-05,0.6999999999999993,2.8008648583086537e-15,15.079999999999997,0.512980422420422,-13.021333333333336,5.026525198938992
2013-12-06,1.1600000000000001,2.8008648583086537e-15,13.789999999999996,0.513330793061236,-13.63466666666666,5.108774474256708
2013-12-09,1.4399999999999995,2.8008648583086537e-15,13.489999999999997,0.5170689899234426,-13.502,5.22238695329874
2013-12-10,1.3100000000000005,2.8008648583086537e-15,13.909999999999997,0.5127722117382516,-12.396666666666668,5.064701653486701
2013-12-11,0.5700000000000003,2.8008648583086537e-15,15.419999999999996,0.49324463657879497,-11.669333333333332,5.223735408560311
2013-12-12,0.5800000000000018,2.8008648583086537e-15,15.539999999999996,0.4693685175531104,-12.008000000000006,5.365508365508365
2013-12-13,0.5099999999999998,2.8008648583086537e-15,15.759999999999996,0.44798543449710715,-11.727333333333332,5.418147208121828
2013-12-16,0.35999999999999943,2.8008648583086537e-15,16.029999999999998,0.40596363071771446,-11.611999999999998,5.190268247036806
2013-12-17,0.28999999999999915,2.8008648583086537e-15,16.209999999999997,0.37313466858937394,-11.810666666666666,5.072794571252313
2013-12-18,1.1899999999999995,2.8008648583086537e-15,13.799999999999997,0.3800979893980369,-14.63866666666667,4.867391304347826
2013-12-19,1.129999999999999,2.8008648583086537e-15,14.149999999999997,0.37483893116154154,-13.205333333333337,4.737102473498233
2013-12-20,1.2200000000000006,2.8008648583086537e-15,13.789999999999996,0.3625430466337694,-13.509999999999994,4.931109499637419
2013-12-23,1.4800000000000004,2.8008648583086537e-15,13.039999999999996,0.35057680462179674,-14.412000000000006,4.868865030674847
2013-12-24,1.7599999999999998,2.8008648583086537e-15,12.479999999999997,0.36112637443150164,-14.390666666666661,5.087339743589744
2013-12-25,1.7599999999999998,2.8008648583086537e-15,12.479999999999997,0.3671837654993463,-14.390666666666661,5.087339743589744
2013-12-26,1.6999999999999993,2.8008648583086537e-15,12.329999999999997,0.36974873805099745,-15.19,5.085969180859692
2013-12-27,1.5199999999999996,2.8008648583086537e-15,12.459999999999997,0.371512821589841,-15.088666666666665,5.350722311396469
2013-12-30,1.209999999999999,2.8008648583086537e-15,13.559999999999997,0.34283788594473985,-15.111999999999993,5.140855457227138
2013-12-31,1.049999999999999,2.8008648583086537e-15,13.719999999999997,0.3108534062204227,-15.044666666666677,5.162536443148688
2014-01-01,1.049999999999999,2.8008648583086537e-15,13.719999999999997,0.22508461945676775,-15.044666666666677,5.162536443148688
